schoolname,averageclasssize,year,grade,enroll,schoolid,mathscore,x,pctdisability,pctEL,pctblack,pcthisp,pctwhite
P.S. 397 FOSTER-LAURIE,19.33333333333333,2013,4,58,397,-.8490709422259453,-6.5,.15789473,.10526316,91.228065,5.2631578,3.5087719
P.S. 397 FOSTER-LAURIE,25.29999923706055,2009,5,76,397,-.9222255160899556,11.5,.051948052,.051948052,93.333336,4,1.3333334
P.S. 397 FOSTER-LAURIE,30,2011,5,60,397,-.3308474071182855,-4.5,.070175439,.052631579,94.736847,3.5087719,1.7543859
P.S. 397 FOSTER-LAURIE,30,2013,5,60,397,-.5073918509957355,-4.5,.06779661,.13559322,86.206894,5.1724138,8.6206894
P.S. 398 WALTER WEAVER,27,2009,3,54,398,.2950004258704834,-10.5,.1509434,.075471699,92.307693,3.846154,3.846154
P.S. 398 Walter Weaver,22.5,2010,4,45,398,-.6538677270375647,12.5,.17021276,.063829787,93.478264,6.521739,0
P.S. 398 WALTER WEAVER,26.5,2009,5,53,398,-.2550615413651023,-11.5,.071428575,0,98.148148,1.8518518,0
P.S. 398 WALTER WEAVER,19,2011,5,38,398,-.9834362018716019,5.5,.073170729,.048780486,87.5,12.5,0
P.S. 399 STANLEY EUGENE CLARK,30,2009,3,90,399,1.343584299655816,-6.5,.047058824,.082352944,88.235298,9.4117651,1.1764706
P.S. 399 Stanley Eugene Clark,28.70000076293945,2010,3,86,399,.5682438610290493,-10.5,.088607594,.025316456,89.743591,10.256411,0
P.S. 399 STANLEY EUGENE CLARK,26.29999923706055,2011,3,79,399,.2006193319140971,14.5,.075949363,.037974682,85.89743,10.256411,1.2820513
P.S. 399 STANLEY EUGENE CLARK,30,2012,3,90,399,-.1274998098863855,-6.5,.011627907,.12790698,83.13253,13.253013,2.4096384
P.S. 399 STANLEY EUGENE CLARK,29,2013,3,87,399,-.3352576266946419,-9.5,.047619049,.083333336,68.354431,26.582279,0
P.S. 399 STANLEY EUGENE CLARK,30.29999923706055,2009,4,91,399,1.13750336417461,-5.5,.045977011,.045977011,93.103447,5.7471266,0
P.S. 399 Stanley Eugene Clark,32,2010,4,96,399,.4249472228871166,-.5,.054347824,.032608695,88.04348,9.782609,1.0869565
P.S. 399 STANLEY EUGENE CLARK,30.70000076293945,2011,4,92,399,.7595470372149253,-4.5,.054945055,.021978023,87.777779,11.111112,0
P.S. 399 STANLEY EUGENE CLARK,27.70000076293945,2009,5,83,399,1.746430382809457,-13.5,.013333334,.013333334,94.666664,2.6666667,0
P.S. 399 Stanley Eugene Clark,31.29999923706055,2010,5,94,399,.7242670705426733,-2.5,.032967035,.021978023,86.813187,12.087913,0
P.S. 399 STANLEY EUGENE CLARK,31.70000076293945,2011,5,95,399,.5936533854489126,-1.5,.04255319,.021276595,89.361702,8.5106382,1.0638298
P.S. 399 STANLEY EUGENE CLARK,28.70000076293945,2012,5,86,399,.7858840621866017,-10.5,.037037037,.049382716,87.179489,11.538462,0
Christopher Avenue Community School,15,2013,3,30,401,-1.000620713509461,-2.5,.31707317,.024390243,70,27.5,0
THE CHILDREN'S SCHOOL,16.29999923706055,2009,3,49,418,,-15.5,,,,,
THE CHILDREN'S SCHOOL,13,2010,3,39,418,,6.5,,,,,
THE CHILDREN'S SCHOOL,15.69999980926514,2011,3,47,418,,14.5,,,,,
THE CHILDREN'S SCHOOL,16.70000076293945,2012,3,50,418,,-14.5,,,,,
THE CHILDREN'S SCHOOL,17,2013,3,51,418,,-13.5,,,,,
THE CHILDREN'S SCHOOL,16,2009,4,48,418,,15.5,,,,,
